aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date
0.864813,2.9699,2.5396,2.9174,3.4602,0.5173,0.4443,4.1757,5.2279,0.409858,0.00027,0.052513,0.030286,0.000778,0.00312,0.003278,0.032823,2.6417,0.072864,0.031066,0.846942,2.5395,0.099134,0.106271,3.1765,0.00015,4.8095,2014-09-04
0.867967,2.9781,2.5392,2.9285,3.4182,0.5193,0.4459,4.1229,5.1971,0.411331,0.000271,0.052816,0.030227,0.000781,0.003115,0.003287,0.033013,2.639,0.073153,0.031224,0.850031,2.5392,0.099191,0.106442,3.188,0.00015,4.8242,2014-09-05
0.864256,2.9734,2.5319,2.9156,3.4089,0.517,0.444,4.1119,5.1516,0.409602,0.00027,0.052562,0.030202,0.000778,0.003098,0.003276,0.032852,2.6412,0.072877,0.031107,0.846432,2.532,0.099164,0.106133,3.1745,0.00015,4.7744,2014-09-08
0.868103,2.9588,2.5334,2.9035,3.4078,0.5193,0.4459,4.1116,5.1344,0.411401,0.000272,0.052899,0.030072,0.000784,0.003113,0.003294,0.033036,2.6374,0.07316,0.03126,0.850142,2.5334,0.099299,0.106363,3.1885,0.00015,4.7877,2014-09-09
0.869997,2.9437,2.5321,2.9155,3.4274,0.5207,0.4469,4.1359,5.1558,0.412304,0.000271,0.052727,0.030098,0.000786,0.003088,0.003291,0.032953,2.64,0.072915,0.031313,0.852054,2.5323,0.099548,0.10659,3.1955,0.000151,4.7876,2014-09-10
0.870814,2.9305,2.5331,2.9217,3.4165,0.5218,0.4473,4.1334,5.1864,0.412694,0.000271,0.052564,0.029958,0.000784,0.003098,0.003297,0.032802,2.6263,0.072768,0.031358,0.852854,2.5328,0.099464,0.106668,3.1985,0.000151,4.7989,2014-09-11
0.870814,2.9079,2.5305,2.8957,3.4168,0.5218,0.4473,4.1333,5.1964,0.412688,0.00027,0.052495,0.029852,0.000785,0.003081,0.003297,0.032808,2.6146,0.072784,0.031266,0.852786,2.5305,0.099271,0.106572,3.1985,0.000151,4.7962,2014-09-12
0.872868,2.888,2.5322,2.8904,3.432,0.5226,0.4484,4.1537,5.2078,0.413643,0.000271,0.052856,0.029875,0.000788,0.003083,0.003298,0.033035,2.609,0.072922,0.03137,0.854922,2.5322,0.099318,0.106929,3.206,0.000151,4.8091,2014-09-15
0.875579,2.9196,2.5504,2.9302,3.4479,0.5233,0.4498,4.1666,5.2319,0.414912,0.000269,0.05267,0.029993,0.000788,0.003112,0.003298,0.032921,2.632,0.07253,0.031299,0.857429,2.5504,0.099744,0.106775,3.216,0.000152,4.8246,2014-09-17
0.881024,2.9003,2.5504,2.9398,3.4356,0.5271,0.4526,4.16,5.2622,0.417489,0.000271,0.053123,0.029837,0.000795,0.003109,0.003315,0.033197,2.6231,0.073006,0.031494,0.862807,2.5509,0.100062,0.106973,3.236,0.000153,4.8598,2014-09-18
0.881716,2.9103,2.556,2.9581,3.4647,0.5274,0.4529,4.1814,5.3413,0.417814,0.00027,0.053317,0.029764,0.000795,0.003105,0.003308,0.033128,2.6395,0.072669,0.031518,0.863473,2.5562,0.100419,0.107023,3.2385,0.000153,4.8492,2014-09-19
0.87929,2.8851,2.5528,2.9508,3.4377,0.5259,0.4517,4.1499,5.2733,0.416642,0.00027,0.053126,0.029639,0.000793,0.003101,0.003292,0.033189,2.6319,0.0725,0.031452,0.861074,2.5528,0.100248,0.106918,3.2295,0.000152,4.8349,2014-09-22
0.88606,2.8876,2.5646,2.9467,3.463,0.53,0.4552,4.1825,5.3278,0.419865,0.000272,0.053401,0.029931,0.000799,0.003116,0.003311,0.033445,2.6386,0.072963,0.031674,0.867716,2.565,0.100946,0.107496,3.2545,0.000153,4.8664,2014-09-23
0.884291,2.8727,2.5609,2.931,3.4566,0.5292,0.4543,4.174,5.3241,0.419008,0.000271,0.053198,0.029882,0.000797,0.003124,0.003287,0.033309,2.62,0.072923,0.031626,0.865983,2.5614,0.100729,0.107388,3.248,0.000153,4.8669,2014-09-24
0.882249,2.8721,2.56,2.9275,3.4273,0.5281,0.4532,4.1417,5.2916,0.418029,0.000271,0.053171,0.029687,0.000796,0.003112,0.00328,0.033221,2.6143,0.072874,0.031538,0.863949,2.5598,0.100496,0.107193,3.2405,0.000153,4.8501,2014-09-25
0.885552,2.8642,2.5636,2.9297,3.4376,0.5301,0.4549,4.1495,5.3108,0.419439,0.000272,0.053028,0.029965,0.000798,0.003122,0.003285,0.033138,2.5869,0.072633,0.031685,0.867137,2.5639,0.100759,0.107334,3.2525,0.000153,4.8461,2014-09-26
0.890601,2.8584,2.5651,2.9315,3.4379,0.5339,0.4575,4.1481,5.3137,0.421531,0.000272,0.053496,0.029909,0.000804,0.003117,0.003317,0.033436,2.5715,0.072794,0.031866,0.872255,2.5653,0.101113,0.107811,3.271,0.000154,4.8774,2014-09-29
0.89192,2.8501,2.5705,2.9341,3.4422,0.5327,0.4582,4.1547,5.317,0.421971,0.000269,0.053213,0.029919,0.000805,0.003103,0.003316,0.033271,2.5384,0.072707,0.031912,0.873325,2.5708,0.101089,0.107454,3.2758,0.000154,4.8722,2014-09-30
0.894189,2.8674,2.5727,2.9287,3.4368,0.535,0.4593,4.1449,5.3221,0.422932,0.00027,0.053174,0.029927,0.000806,0.003097,0.00331,0.033239,2.5609,0.073035,0.032008,0.875383,2.5733,0.101256,0.107865,3.284,0.000155,4.8688,2014-10-01
0.889884,2.8596,2.5682,2.9311,3.4186,0.5325,0.4571,4.1258,5.2902,0.42096,0.00027,0.053008,0.02997,0.000802,0.003073,0.003315,0.033157,2.5442,0.072714,0.031841,0.871252,2.5682,0.100678,0.107269,3.2685,0.000154,4.8461,2014-10-02
0.886073,2.8597,2.557,2.9132,3.4084,0.5302,0.4552,4.12,5.2516,0.419254,0.000268,0.05288,0.029926,0.000799,0.003066,0.003301,0.033015,2.5623,0.072572,0.03172,0.867497,2.557,0.100401,0.107038,3.2545,0.000153,4.8338,2014-10-03
0.887818,2.854,2.5546,2.9218,3.396,0.5312,0.4561,4.1173,5.2365,0.420549,0.000267,0.053102,0.029928,0.000799,0.003066,0.003311,0.033077,2.5475,0.072831,0.031815,0.869206,2.5545,0.100077,0.107217,3.261,0.000153,4.8231,2014-10-07
0.888499,2.8771,2.557,2.9235,3.4068,0.5316,0.4564,4.1293,5.2482,0.420844,0.000267,0.053234,0.030156,0.000802,0.003045,0.003303,0.033204,2.5524,0.073132,0.031839,0.869942,2.5571,0.100031,0.107218,3.2635,0.000153,4.8377,2014-10-08
0.884143,2.8727,2.5513,2.9254,3.4109,0.529,0.4542,4.1357,5.2522,0.418724,0.000265,0.052925,0.030019,0.000797,0.00302,0.003287,0.033058,2.5712,0.072448,0.031683,0.865792,2.5513,0.099785,0.106703,3.2475,0.000153,4.825,2014-10-09
0.886321,2.8508,2.5608,2.9109,3.4132,0.5311,0.4553,4.1342,5.2495,0.419704,0.000267,0.053321,0.030218,0.000796,0.003037,0.003298,0.033326,2.5591,0.072749,0.031684,0.867902,2.5608,0.100277,0.107142,3.2555,0.000153,4.858,2014-10-10
0.888703,2.8376,2.5634,2.9166,3.415,0.5324,0.4565,4.1281,5.2548,0.420832,0.000267,0.053263,0.030436,0.000798,0.003045,0.003307,0.033252,2.5593,0.072879,0.031753,0.870235,2.5631,0.100516,0.107218,3.2643,0.000154,4.852,2014-10-13
0.887534,2.852,2.5653,2.9084,3.4312,0.5322,0.4559,4.1472,5.2382,0.420228,0.000267,0.053434,0.030443,0.000797,0.003064,0.003303,0.033347,2.5674,0.072833,0.031712,0.869067,2.5653,0.10054,0.107182,3.26,0.000154,4.8457,2014-10-14
0.89231,2.8468,2.5676,2.8937,3.4312,0.5351,0.4584,4.1418,5.206,0.422513,0.000268,0.053515,0.030561,0.000801,0.003071,0.003317,0.033353,2.5623,0.073134,0.031827,0.873685,2.5678,0.1008,0.107704,3.2775,0.000154,4.8687,2014-10-15
0.889712,2.8773,2.5724,2.9048,3.4746,0.5335,0.4571,4.1964,5.2285,0.421302,0.000267,0.053242,0.030819,0.000799,0.003089,0.003304,0.033256,2.6085,0.072833,0.031744,0.871211,2.5727,0.100833,0.107626,3.268,0.000154,4.8508,2014-10-16
0.893932,2.8806,2.5791,2.9185,3.484,0.5362,0.4592,4.206,5.2794,0.423251,0.000268,0.053191,0.030879,0.000802,0.003091,0.003313,0.033184,2.6073,0.073023,0.031925,0.875297,2.5795,0.101015,0.108029,3.2835,0.000155,4.8957,2014-10-17
0.890937,2.8697,2.5695,2.9012,3.4564,0.5344,0.4577,4.1731,5.2658,0.421847,0.00027,0.053426,0.030544,0.0008,0.003082,0.003302,0.033288,2.5975,0.073006,0.031834,0.872353,2.5673,0.101081,0.107699,3.2725,0.000154,4.8906,2014-10-20
0.887546,2.8636,2.5661,2.8882,3.4563,0.5324,0.4559,4.1702,5.2685,0.420198,0.000271,0.053238,0.030519,0.000797,0.003089,0.00329,0.033203,2.5974,0.072703,0.031651,0.868951,2.5661,0.101054,0.107415,3.26,0.000153,4.8648,2014-10-21
0.889724,2.8605,2.5668,2.9022,3.424,0.5341,0.4571,4.1304,5.242,0.421327,0.000272,0.053488,0.030489,0.000799,0.003096,0.003291,0.033331,2.561,0.072971,0.031728,0.871049,2.567,0.101098,0.107445,3.268,0.000154,4.8631,2014-10-23
0.893287,2.864,2.5707,2.9216,3.4417,0.5362,0.4589,4.1524,5.2611,0.422973,0.000272,0.053637,0.030377,0.000802,0.003092,0.003304,0.033463,2.5636,0.073245,0.031901,0.874467,2.5712,0.10125,0.107876,3.281,0.000154,4.8757,2014-10-24
0.890565,2.8837,2.5661,2.9127,3.4404,0.5347,0.4575,4.1502,5.2657,0.421667,0.000271,0.053474,0.030293,0.000799,0.003107,0.003291,0.033361,2.5707,0.072989,0.031773,0.87193,2.5662,0.10091,0.107636,3.271,0.000154,4.8577,2014-10-27
0.891245,2.8843,2.5687,2.9104,3.4489,0.5352,0.4578,4.1593,5.2752,0.42199,0.00027,0.053497,0.030317,0.0008,0.003113,0.00329,0.033372,2.5831,0.073061,0.031797,0.872468,2.5687,0.100956,0.107725,3.2735,0.000154,4.8675,2014-10-28
0.889204,2.894,2.567,2.924,3.4484,0.5342,0.4568,4.1586,5.2707,0.421025,0.000269,0.053376,0.03019,0.000798,0.003122,0.003263,0.033286,2.588,0.072967,0.031693,0.870574,2.5672,0.100663,0.107507,3.266,0.000153,4.8596,2014-10-29
0.895329,2.8862,2.5728,2.94,3.442,0.5381,0.4599,4.1514,5.2524,0.424074,0.000272,0.053655,0.030177,0.000804,0.003123,0.003272,0.033498,2.5619,0.073568,0.031912,0.876559,2.5724,0.100967,0.108208,3.2885,0.000155,4.8977,2014-10-30
0.893832,2.8954,2.5691,2.9314,3.4328,0.5369,0.4592,4.1382,5.2515,0.423332,0.000271,0.053561,0.030037,0.000802,0.003113,0.00327,0.033388,2.5711,0.073167,0.031889,0.875082,2.5697,0.100938,0.108013,3.283,0.000154,4.8614,2014-10-31
0.900082,2.8795,2.5662,2.9259,3.4167,0.5408,0.4624,4.1203,5.2694,0.42627,0.000274,0.053839,0.029306,0.000808,0.003067,0.003306,0.03367,2.5612,0.073508,0.03216,0.881541,2.5661,0.101396,0.108392,3.306,0.000155,4.8874,2014-11-03
0.906467,2.888,2.5798,2.9304,3.4517,0.5442,0.4657,4.1617,5.3189,0.429416,0.000275,0.054288,0.029296,0.000813,0.00308,0.003329,0.033888,2.5724,0.073981,0.032404,0.887583,2.5803,0.101827,0.109166,3.3295,0.000156,4.9037,2014-11-04
0.907829,2.915,2.5873,2.926,3.4774,0.5453,0.4664,4.187,5.3359,0.430139,0.000275,0.054401,0.029345,0.000815,0.003095,0.003318,0.03394,2.6084,0.074108,0.0325,0.888655,2.5871,0.102043,0.109312,3.3345,0.000157,4.9137,2014-11-05
0.910415,2.8638,2.5818,2.9317,3.4667,0.5469,0.4677,4.1726,5.336,0.431361,0.000275,0.054432,0.029178,0.000818,0.003072,0.003311,0.034033,2.569,0.074262,0.032498,0.891234,2.5817,0.101819,0.109333,3.344,0.000157,4.914,2014-11-06
0.910143,2.8631,2.5815,2.9255,3.4358,0.547,0.4675,4.1385,5.2958,0.431185,0.000275,0.054417,0.029033,0.000818,0.003065,0.00331,0.034023,2.5716,0.074256,0.032615,0.891063,2.5817,0.101688,0.109211,3.343,0.000157,4.9213,2014-11-07
0.907148,2.8817,2.5845,2.9406,3.4516,0.5442,0.466,4.1518,5.2891,0.429805,0.000274,0.05428,0.029145,0.000815,0.003066,0.003283,0.033797,2.5875,0.074276,0.032539,0.888072,2.5844,0.101694,0.108933,3.332,0.000157,4.8814,2014-11-10
0.908782,2.8835,2.5856,2.9349,3.4498,0.5455,0.4668,4.1498,5.2911,0.430476,0.000275,0.05429,0.029088,0.000817,0.003068,0.003289,0.033917,2.59,0.074351,0.03279,0.889611,2.586,0.101737,0.10914,3.338,0.000157,4.9088,2014-11-11
0.91096,2.9045,2.5874,2.9487,3.4638,0.5463,0.468,4.1681,5.3233,0.431522,0.000274,0.054393,0.028896,0.00082,0.003038,0.003296,0.033973,2.6131,0.074538,0.032917,0.891732,2.5879,0.10181,0.109355,3.346,0.000157,4.9038,2014-11-12
0.908101,2.9064,2.5843,2.9469,3.4504,0.5445,0.4665,4.1482,5.2604,0.43016,0.000273,0.054346,0.028866,0.000818,0.003046,0.003286,0.033891,2.6232,0.074287,0.032797,0.889004,2.5843,0.101584,0.109032,3.3355,0.000157,4.8959,2014-11-13
0.910687,2.9086,2.5848,2.9379,3.4676,0.5461,0.4678,4.1685,5.2473,0.431343,0.000274,0.054302,0.0288,0.00082,0.003038,0.003267,0.033963,2.6295,0.074599,0.032907,0.891477,2.5847,0.10192,0.109225,3.345,0.000157,4.9058,2014-11-14
0.91096,2.9309,2.5804,2.9637,3.4889,0.5459,0.468,4.1909,5.2449,0.431483,0.000274,0.054217,0.028743,0.000822,0.003039,0.003267,0.033881,2.6589,0.074471,0.032917,0.892219,2.5803,0.101795,0.108863,3.346,0.000157,4.8989,2014-11-17
0.911776,2.9217,2.5819,2.9665,3.4746,0.5468,0.4684,4.1745,5.2393,0.43187,0.000274,0.054248,0.02873,0.000821,0.003051,0.003264,0.033908,2.6599,0.074488,0.032898,0.892603,2.5821,0.102182,0.109131,3.349,0.000157,4.9096,2014-11-18
0.913954,2.9189,2.5851,2.965,3.4996,0.5484,0.4695,4.204,5.2413,0.432879,0.000276,0.054386,0.028697,0.000824,0.003046,0.003228,0.033981,2.651,0.074625,0.033025,0.894735,2.5852,0.102379,0.109224,3.357,0.000157,4.9249,2014-11-19
0.914635,2.8908,2.5803,2.9602,3.5061,0.549,0.4699,4.2121,5.2647,0.433185,0.000277,0.054234,0.028432,0.000825,0.003022,0.00323,0.033887,2.6317,0.074416,0.03305,0.895389,2.5803,0.10233,0.10872,3.3595,0.000157,4.9292,2014-11-20
0.913818,2.894,2.5823,2.9671,3.5035,0.5481,0.4694,4.2114,5.2663,0.432753,0.000276,0.054198,0.028417,0.000824,0.003024,0.003197,0.033867,2.6384,0.074539,0.033036,0.894625,2.5823,0.102332,0.108588,3.3565,0.000157,4.9234,2014-11-21
0.909462,2.9029,2.573,2.9749,3.4389,0.5454,0.4672,4.1359,5.2286,0.430621,0.000275,0.054082,0.028389,0.00082,0.003008,0.003181,0.0338,2.6398,0.074341,0.032879,0.890337,2.5729,0.10186,0.108109,3.3405,0.000156,4.8839,2014-11-24
0.911912,2.8832,2.5722,2.9669,3.4613,0.5454,0.4685,4.1618,5.2574,0.431845,0.000276,0.054146,0.028356,0.000822,0.003009,0.003242,0.033797,2.6305,0.074483,0.032984,0.892771,2.5722,0.102065,0.108155,3.3495,0.000157,4.8951,2014-11-25
0.909326,2.8549,2.5716,2.966,3.466,0.5443,0.4671,4.1683,5.2486,0.430682,0.000275,0.053989,0.028348,0.00082,0.003017,0.003233,0.033741,2.6124,0.074297,0.032809,0.890168,2.5718,0.101783,0.10811,3.34,0.000156,4.8847,2014-11-26
0.910564,2.859,2.5767,2.97,3.4779,0.5448,0.4678,4.1803,5.2806,0.43132,0.000275,0.054175,0.028457,0.00082,0.003035,0.00325,0.033796,2.6301,0.074413,0.032854,0.891273,2.5772,0.10206,0.108326,3.3445,0.000156,4.8972,2014-11-27
0.916281,2.8651,2.5859,2.9649,3.4865,0.5482,0.4707,4.1904,5.2869,0.434098,0.000276,0.054493,0.028464,0.000825,0.003046,0.003277,0.033992,2.6419,0.075014,0.03306,0.896893,2.5868,0.102677,0.108861,3.3655,0.000157,4.9279,2014-11-28
0.930698,2.8873,2.6113,2.9845,3.5322,0.5565,0.4781,4.2511,5.3342,0.440838,0.00028,0.055084,0.028749,0.000839,0.003056,0.003329,0.034443,2.6642,0.076034,0.033581,0.910774,2.6113,0.104088,0.110059,3.4185,0.00016,5.0055,2014-12-01
0.933012,2.9078,2.625,3.0252,3.5535,0.5571,0.4793,4.2747,5.3917,0.4419,0.000279,0.055355,0.028953,0.00084,0.003096,0.00334,0.034532,2.697,0.076419,0.033648,0.913075,2.6247,0.104514,0.110532,3.427,0.00016,5.0156,2014-12-02
0.937245,2.8926,2.6247,3.0179,3.5415,0.5598,0.4815,4.2644,5.3853,0.443919,0.000281,0.055708,0.028861,0.000844,0.003088,0.003332,0.034767,2.6788,0.076824,0.033883,0.917327,2.6247,0.104779,0.110658,3.4425,0.000161,5.0329,2014-12-03
0.937504,2.897,2.624,3.0323,3.5238,0.5599,0.4816,4.2405,5.4058,0.444111,0.00028,0.055663,0.028732,0.000846,0.003087,0.003333,0.034766,2.672,0.077165,0.033909,0.917484,2.6245,0.104833,0.110668,3.4435,0.000161,5.015,2014-12-04
0.938866,2.8931,2.6266,3.029,3.5524,0.5603,0.4823,4.2715,5.3978,0.444879,0.00028,0.05581,0.028775,0.000847,0.003101,0.003368,0.034802,2.6828,0.077347,0.033975,0.918755,2.6264,0.104873,0.110868,3.4485,0.000161,5.0194,2014-12-05
0.951607,2.9048,2.6424,3.0541,3.5728,0.5683,0.4888,4.2966,5.4443,0.450931,0.000284,0.056469,0.028763,0.000858,0.003125,0.003413,0.035363,2.6823,0.078221,0.034453,0.931236,2.6424,0.106297,0.111941,3.4953,0.000164,5.0918,2014-12-08
0.951389,2.8893,2.6451,3.0411,3.5764,0.5661,0.4887,4.2998,5.4652,0.450831,0.000283,0.056522,0.028892,0.000858,0.003137,0.003413,0.03532,2.6693,0.078238,0.03448,0.931171,2.6452,0.105702,0.112217,3.4945,0.000164,5.0744,2014-12-09
0.948803,2.891,2.6482,3.0433,3.5896,0.5632,0.4874,4.315,5.4613,0.449503,0.000283,0.056419,0.029168,0.000856,0.003151,0.0034,0.035196,2.6798,0.078271,0.034454,0.928702,2.648,0.105798,0.111826,3.485,0.000163,5.0764,2014-12-10
0.949892,2.9213,2.6664,3.046,3.6204,0.5649,0.488,4.3576,5.4969,0.450106,0.000283,0.056265,0.029667,0.000857,0.003181,0.003404,0.035157,2.7359,0.078283,0.034528,0.929793,2.6663,0.106453,0.111954,3.489,0.000163,5.0908,2014-12-11
0.950981,2.8824,2.6599,3.027,3.6053,0.5644,0.4885,4.3308,5.4906,0.450614,0.000283,0.056149,0.029374,0.000858,0.003162,0.003408,0.035022,2.7181,0.078586,0.034601,0.930635,2.6599,0.106397,0.111921,3.493,0.000163,5.1121,2014-12-12
0.952206,2.8725,2.6662,3.0225,3.627,0.5653,0.4892,4.3565,5.4981,0.451154,0.000281,0.056131,0.029501,0.000859,0.003166,0.003399,0.035091,2.7162,0.078551,0.034853,0.931859,2.666,0.106534,0.111492,3.4975,0.000164,5.1192,2014-12-15
0.951934,2.8752,2.6677,2.9999,3.6224,0.5648,0.489,4.3507,5.4698,0.451001,0.000275,0.055668,0.029678,0.000858,0.003191,0.003411,0.034719,2.7051,0.078213,0.034843,0.931642,2.668,0.106011,0.111772,3.4965,0.000163,5.1098,2014-12-16
0.9503,2.8701,2.6778,3.0018,3.6344,0.5639,0.4882,4.3645,5.4944,0.450158,0.000275,0.055012,0.029855,0.000856,0.00322,0.003405,0.034337,2.7181,0.078114,0.034749,0.929994,2.6777,0.105893,0.111626,3.4905,0.000163,5.1304,2014-12-17
0.944855,2.8186,2.6414,2.9822,3.5648,0.56,0.4854,4.2814,5.4065,0.447532,0.000274,0.054632,0.029241,0.000851,0.003148,0.003389,0.034095,2.6732,0.077492,0.03455,0.924493,2.6413,0.105246,0.110543,3.4705,0.000162,5.0841,2014-12-18
0.9454,2.8325,2.6411,2.9965,3.5403,0.5588,0.4857,4.2632,5.436,0.447758,0.000276,0.055128,0.029162,0.000852,0.003155,0.003391,0.034386,2.6943,0.077572,0.034552,0.925075,2.6424,0.105692,0.110573,3.4725,0.000162,5.0584,2014-12-19
0.947305,2.832,2.644,2.9975,3.5354,0.5594,0.4866,4.254,5.4357,0.448722,0.000279,0.055016,0.029112,0.000853,0.003168,0.003398,0.034366,2.6881,0.077728,0.034639,0.926866,2.6445,0.105856,0.110357,3.4795,0.000163,5.0576,2014-12-22
0.95207,2.8399,2.6508,3.0061,3.5535,0.5621,0.4891,4.2756,5.4489,0.450871,0.000281,0.055306,0.029114,0.000858,0.003185,0.003408,0.034559,2.7025,0.078382,0.034761,0.931602,2.6504,0.106332,0.110754,3.497,0.000164,5.0809,2014-12-23
0.95196,2.839,2.6405,3.0094,3.5427,0.5616,0.489,4.2615,5.4288,0.450719,0.000281,0.055115,0.029012,0.000857,0.003166,0.003408,0.034534,2.7033,0.078248,0.034774,0.931642,2.6405,0.106293,0.110076,3.4965,0.000163,5.0721,2014-12-24
0.950858,2.8352,2.641,3.0043,3.5471,0.5636,0.4885,4.2657,5.4354,0.45007,0.00028,0.054983,0.029036,0.000856,0.003173,0.003404,0.034366,2.7014,0.078202,0.034751,0.930651,2.6411,0.106203,0.110035,3.4925,0.000163,5.0608,2014-12-26
0.95113,2.8369,2.64,3.0037,3.539,0.5623,0.4886,4.2563,5.4369,0.450127,0.00028,0.054962,0.028994,0.000856,0.00318,0.003405,0.034352,2.7094,0.078224,0.034779,0.930855,2.64,0.106153,0.110153,3.4935,0.000163,5.0623,2014-12-29
0.953295,2.8488,2.6456,3.0095,3.5387,0.5627,0.4897,4.2569,5.4331,0.451355,0.000281,0.054995,0.029047,0.00086,0.003184,0.003413,0.034372,2.7261,0.078307,0.034634,0.932838,2.6462,0.10617,0.110162,3.5015,0.000164,5.0726,2014-12-30
0.95124,2.8588,2.6452,3.0116,3.5329,0.5634,0.4887,4.2477,5.4388,0.45042,0.000281,0.055123,0.029227,0.000858,0.003187,0.003409,0.034452,2.7349,0.078043,0.034594,0.9311,2.6456,0.106239,0.110256,3.494,0.000163,5.0606,2014-12-31
0.954916,2.8655,2.6458,3.0164,3.5209,0.5652,0.4906,4.2329,5.4594,0.452263,0.000283,0.055363,0.02921,0.000861,0.003204,0.003425,0.034601,2.7318,0.07831,0.034745,0.934723,2.6457,0.10665,0.110855,3.5075,0.000164,5.0817,2015-01-02
0.959421,2.852,2.6443,2.9904,3.5077,0.5678,0.4929,4.2154,5.3952,0.454343,0.000281,0.055685,0.029303,0.000865,0.003184,0.003418,0.034799,2.7036,0.078564,0.034908,0.938795,2.6444,0.107152,0.111043,3.524,0.000165,5.1056,2015-01-05
0.966635,2.8841,2.6627,3.0225,3.5291,0.5708,0.4973,4.2404,5.42,0.457813,0.000281,0.05605,0.029794,0.00087,0.00321,0.003457,0.034995,2.738,0.078804,0.035171,0.945854,2.6627,0.107673,0.110849,3.5505,0.000166,5.0897,2015-01-06
0.973714,2.8828,2.6786,3.0224,3.5339,0.5756,0.5002,4.2451,5.4105,0.461225,0.000283,0.056256,0.030117,0.000876,0.003263,0.003469,0.03516,2.767,0.079398,0.035446,0.952781,2.6782,0.108774,0.111766,3.5765,0.000166,5.1253,2015-01-07
0.971264,2.8866,2.6689,3.0195,3.517,0.5742,0.4989,4.2232,5.3887,0.46005,0.00028,0.056376,0.029866,0.000873,0.003243,0.003484,0.035294,2.773,0.07912,0.035374,0.950383,2.6691,0.108435,0.111537,3.5675,0.000166,5.0993,2015-01-08
0.966908,2.887,2.6585,3.004,3.4884,0.5715,0.4967,4.1888,5.361,0.457983,0.00028,0.056665,0.029642,0.000869,0.003247,0.003468,0.035416,2.7783,0.079107,0.035268,0.945869,2.6585,0.107965,0.111054,3.5515,0.000166,5.0652,2015-01-09
0.965682,2.9163,2.6637,2.9932,3.5042,0.5713,0.4961,4.2092,5.3822,0.457497,0.00028,0.056884,0.029982,0.000868,0.003277,0.003464,0.035566,2.781,0.078998,0.035258,0.94467,2.6638,0.107828,0.111139,3.547,0.000166,5.0693,2015-01-12
0.971536,2.9101,2.6746,2.9813,3.5187,0.5753,0.4991,4.226,5.415,0.460265,0.000283,0.057487,0.030281,0.000875,0.003301,0.003481,0.035876,2.774,0.079547,0.035455,0.950776,2.6742,0.108597,0.112006,3.5685,0.000167,5.0981,2015-01-13
0.974258,2.9249,2.6831,2.9934,3.5075,0.5774,0.5005,4.2123,5.4288,0.461534,0.000284,0.057736,0.03041,0.000878,0.00332,0.003484,0.03599,2.7683,0.080101,0.035554,0.953364,2.6834,0.109084,0.112461,3.5785,0.000168,5.1134,2015-01-14
0.970719,2.9223,2.6734,2.9822,3.4963,0.5755,0.4987,4.1987,5.4345,0.459836,0.000283,0.05742,0.030302,0.000874,0.003285,0.003472,0.035839,2.7501,0.079828,0.035442,0.950027,2.6736,0.108696,0.111982,3.5655,0.000167,5.0964,2015-01-15
0.973442,2.9401,2.6952,2.9858,4.1922,0.5779,0.5001,4.1537,5.424,0.461251,0.000285,0.057609,0.030731,0.000877,0.003318,0.003488,0.036012,2.7934,0.080087,0.035559,0.952692,2.6954,0.109126,0.11297,3.5755,0.000168,5.1042,2015-01-16
0.968677,2.9289,2.6829,2.9729,4.1288,0.5732,0.4941,4.1138,5.3859,0.459046,0.000283,0.057508,0.030287,0.000872,0.00329,0.003464,0.035944,2.7736,0.079704,0.035385,0.947903,2.6828,0.108991,0.113114,3.558,0.000167,5.0613,2015-01-19
0.976028,2.9343,2.6838,2.9967,4.0739,0.5764,0.4945,4.153,5.4069,0.462423,0.000284,0.058156,0.030403,0.000879,0.003308,0.003504,0.036308,2.7786,0.080453,0.035566,0.954727,2.6841,0.109767,0.113748,3.585,0.000168,5.0997,2015-01-20
0.986782,2.9587,2.7055,2.9958,4.1496,0.5833,0.4965,4.1867,5.4873,0.467542,0.000288,0.058787,0.030557,0.000889,0.003328,0.003543,0.036719,2.7653,0.081312,0.035993,0.965079,2.706,0.110773,0.114464,3.6245,0.00017,5.1468,2015-01-21
0.981609,2.9185,2.7007,2.9188,4.1859,0.5805,0.4905,4.1844,5.4602,0.465103,0.000289,0.058569,0.030551,0.000884,0.003327,0.003528,0.036558,2.7249,0.081287,0.035787,0.959867,2.7014,0.110615,0.114497,3.6055,0.000169,5.1215,2015-01-22
0.977525,2.8842,2.6819,2.9019,4.1211,0.5783,0.4852,4.0795,5.3944,0.463138,0.000288,0.058283,0.030297,0.00088,0.003311,0.003513,0.036371,2.6983,0.081206,0.035691,0.955746,2.6819,0.110172,0.114309,3.5905,0.000168,5.1098,2015-01-23
0.981596,2.8446,2.6805,2.8951,4.1084,0.5789,0.4872,4.0259,5.4113,0.465076,0.000289,0.058683,0.030651,0.000884,0.003344,0.003528,0.036687,2.6765,0.081785,0.035822,0.959739,2.6807,0.110666,0.115275,3.6055,0.000169,5.0522,2015-01-26
0.983243,2.8576,2.6861,2.8923,4.005,0.5775,0.4854,4.0577,5.4498,0.465847,0.000289,0.058743,0.030456,0.000886,0.003334,0.003534,0.036748,2.6852,0.08194,0.03574,0.96108,2.6861,0.110884,0.115144,3.6115,0.000169,5.0699,2015-01-27
