aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,rate_type
1.142814,3.1907,3.0167,3.1278,4.2431,0.6195,0.4727,4.6038,5.1293,0.541274,0.000322,0.062954,0.040058,0.001041,0.003669,0.003264,0.03923,3.0046,0.086689,0.040062,1.119244,3.0169,0.119903,0.133064,4.1975,0.000188,5.7667,2016-11-01,middle
1.143511,3.1937,3.0196,3.1299,4.2459,0.6201,0.473,4.607,5.1332,0.5416,0.000322,0.063001,0.040092,0.001047,0.003671,0.003266,0.039437,3.0072,0.086759,0.040115,1.12006,3.0192,0.119997,0.133147,4.2,0.000188,,2016-11-01,selling
1.142118,3.1878,3.0139,3.1257,4.2404,0.6189,0.4724,4.6007,5.1255,0.540948,0.000321,0.062907,0.040025,0.001034,0.003666,0.003262,0.039023,3.0019,0.08662,0.04001,1.118428,3.0145,0.119809,0.13298,4.195,0.000188,,2016-11-01,buying
1.139396,3.1999,3.0093,3.125,4.291,0.6182,0.4713,4.6257,5.1208,0.539617,0.000321,0.062741,0.040202,0.00102,0.003649,0.003249,0.039039,3.0178,0.086458,0.039895,1.115762,3.0095,0.119472,0.1325,4.185,0.000187,,2016-11-02,buying
1.1405,3.2031,3.0132,3.1288,4.2964,0.6191,0.4717,4.6303,5.1271,0.540143,0.000321,0.062811,0.04025,0.001026,0.003653,0.003252,0.039168,3.0215,0.086594,0.039971,1.116977,3.0132,0.119609,0.13271,4.189,0.000188,5.7712,2016-11-02,middle
1.141605,3.2064,3.0172,3.1326,4.3018,0.62,0.4722,4.6349,5.1335,0.540669,0.000322,0.06288,0.040298,0.001033,0.003657,0.003255,0.039297,3.0252,0.086731,0.040048,1.118193,3.017,0.119745,0.132921,4.193,0.000188,,2016-11-02,selling
1.137638,3.2011,3.018,3.121,4.2972,0.6182,0.4706,4.6395,5.1477,0.538878,0.00032,0.062557,0.040467,0.001027,0.003657,0.003252,0.0389,3.0461,0.086432,0.039865,1.113925,3.0189,0.119632,0.132789,4.179,0.000187,,2016-11-03,buying
1.138474,3.2041,3.0209,3.123,4.3004,0.6188,0.4709,4.6425,5.151,0.539207,0.00032,0.062603,0.040497,0.001034,0.00366,0.003254,0.039106,3.0487,0.086557,0.039927,1.114933,3.0209,0.119726,0.132873,4.1815,0.000187,5.7837,2016-11-03,middle
1.139309,3.207,3.0238,3.125,4.3036,0.6194,0.4712,4.6455,5.1543,0.539537,0.00032,0.06265,0.040527,0.00104,0.003663,0.003256,0.039312,3.0514,0.086681,0.039989,1.115942,3.0229,0.11982,0.132956,4.184,0.000188,,2016-11-03,selling
1.141453,3.2221,3.0282,3.1302,4.3031,0.6198,0.2752,4.6547,5.231,0.540602,0.000321,0.06286,0.04073,0.001037,0.00366,0.003265,0.039183,3.067,0.086676,0.040005,1.117896,3.0284,0.119887,0.133127,4.1925,0.000188,5.7999,2016-11-04,middle
1.140757,3.2192,3.0253,3.1283,4.2992,0.6191,0.266,4.6513,5.227,0.540269,0.00032,0.062813,0.040703,0.001031,0.003657,0.003263,0.039068,3.0646,0.086588,0.039943,1.117006,3.0253,0.119793,0.133016,4.19,0.000187,,2016-11-04,buying
1.142149,3.2251,3.0311,3.1322,4.307,0.6205,0.2844,4.6581,5.2349,0.540934,0.000321,0.062907,0.040756,0.001044,0.003662,0.003267,0.039297,3.0695,0.086763,0.040067,1.118786,3.0315,0.119981,0.133238,4.195,0.000188,,2016-11-04,selling
1.144296,3.2262,3.0303,3.1394,4.3165,0.6218,0.2547,4.6649,5.2428,0.541889,0.000321,0.062914,0.040421,0.001026,0.003682,0.003294,0.039167,3.0762,0.086615,0.04009,1.120561,3.0309,0.12013,0.133467,4.203,0.000188,,2016-11-07,buying
1.145265,3.2293,3.0339,3.1421,4.3203,0.6226,0.2602,4.669,5.2485,0.542351,0.000322,0.062976,0.040465,0.001033,0.003686,0.003297,0.039295,3.0796,0.086741,0.040165,1.121644,3.034,0.120253,0.133582,4.2065,0.000188,5.8271,2016-11-07,middle
1.146233,3.2324,3.0375,3.1448,4.3242,0.6234,0.2656,4.6731,5.2541,0.542813,0.000322,0.063038,0.040508,0.00104,0.003689,0.003299,0.039423,3.083,0.086867,0.040241,1.122727,3.0371,0.120375,0.133697,4.21,0.000189,,2016-11-07,selling
1.146852,3.2468,3.0271,3.1469,4.3232,0.6216,0.251,4.6512,5.2227,0.54317,0.000322,0.063151,0.040321,0.001045,0.003692,0.003304,0.03937,3.0882,0.08657,0.040223,1.123199,3.0277,0.120321,0.133773,4.2125,0.000189,5.8177,2016-11-08,middle
1.147688,3.2489,3.03,3.1493,4.3262,0.6222,0.2586,4.6542,5.2266,0.543506,0.000322,0.063195,0.04035,0.001051,0.003695,0.003306,0.039577,3.0904,0.086639,0.040289,1.12421,3.0304,0.120415,0.13398,4.215,0.000189,,2016-11-08,selling
1.146015,3.2446,3.0242,3.1446,4.3202,0.621,0.2434,4.6483,5.2187,0.542834,0.000322,0.063106,0.040291,0.001038,0.003689,0.003302,0.039163,3.0859,0.086501,0.040156,1.122188,3.0251,0.120227,0.133566,4.21,0.000188,,2016-11-08,buying
1.140516,3.2569,3.02,3.1563,4.2593,0.6175,0.236,4.6062,5.1822,0.540202,0.00032,0.063152,0.039751,0.001042,0.003706,0.00325,0.039359,3.0927,0.08638,0.040086,1.117186,3.0193,0.11996,0.13362,4.189,0.000188,,2016-11-09,selling
1.139275,3.2518,3.0156,3.1522,4.2538,0.6165,0.2325,4.6006,5.1754,0.539591,0.00032,0.063074,0.039701,0.001035,0.003702,0.003246,0.039134,3.0886,0.086234,0.040001,1.115763,3.0155,0.11978,0.13335,4.1845,0.000187,5.7721,2016-11-09,middle
1.138034,3.2466,3.0113,3.1481,4.2484,0.6155,0.229,4.5951,5.1686,0.538979,0.000319,0.062997,0.039651,0.001028,0.003697,0.003243,0.038909,3.0844,0.086088,0.039916,1.11434,3.0117,0.119599,0.133079,4.18,0.000187,,2016-11-09,buying
1.157092,3.2551,3.0355,3.1667,4.3165,0.6266,0.2464,4.6431,5.2815,0.547984,0.000324,0.063871,0.040216,0.001032,0.003678,0.003312,0.039609,3.0991,0.086866,0.040546,1.133001,3.0364,0.121449,0.134421,4.25,0.00019,,2016-11-10,buying
